d: 20
lambda: 0.001
gamma: 0.8
rho: 3.0
fnTrainingData: ../ML1M/generality/copy4.train
fnTestData: ../ML1M/generality/copy4.test
fnOutputData: ./testResult/FPMF_0.001_3_10_15_1M_copy_4.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
num_iterations: 100
start_hybrid_averaging_iterations: 10
local_train_iterations: 15
Iter:0| MAE:2.5821278| RMSE:2.813787
Iter:1| MAE:2.5821278| RMSE:2.813787
Iter:2| MAE:2.5821278| RMSE:2.813787
Iter:3| MAE:2.5821278| RMSE:2.813787
Iter:4| MAE:2.5821278| RMSE:2.813787
Iter:5| MAE:2.5821278| RMSE:2.813787
Iter:6| MAE:2.5821278| RMSE:2.813787
Iter:7| MAE:2.5821278| RMSE:2.813787
Iter:8| MAE:2.2120526| RMSE:2.421401
Iter:9| MAE:0.9189209| RMSE:1.2038466
Iter:10| MAE:1.1689602| RMSE:1.3618193
Iter:11| MAE:0.9059724| RMSE:1.1852301
Iter:12| MAE:0.97912097| RMSE:1.1611502
Iter:13| MAE:0.7589075| RMSE:0.98423797
Iter:14| MAE:0.759293| RMSE:0.94598013
Iter:15| MAE:0.7369237| RMSE:0.93355817
Iter:16| MAE:0.73745495| RMSE:0.9297811
Iter:17| MAE:0.73506695| RMSE:0.9276636
Iter:18| MAE:0.7337351| RMSE:0.92608106
Iter:19| MAE:0.73266166| RMSE:0.9248479
Iter:20| MAE:0.7318317| RMSE:0.92387366
Iter:21| MAE:0.7311663| RMSE:0.9230922
Iter:22| MAE:0.7306075| RMSE:0.9224563
Iter:23| MAE:0.7301514| RMSE:0.92193085
Iter:24| MAE:0.7297716| RMSE:0.9214953
Iter:25| MAE:0.72944784| RMSE:0.9211213
Iter:26| MAE:0.7291717| RMSE:0.9208106
Iter:27| MAE:0.7289359| RMSE:0.92054594
Iter:28| MAE:0.72873664| RMSE:0.92031395
Iter:29| MAE:0.7285595| RMSE:0.9201174
Iter:30| MAE:0.7284086| RMSE:0.91993976
Iter:31| MAE:0.72827196| RMSE:0.9197899
Iter:32| MAE:0.7281549| RMSE:0.91966015
Iter:33| MAE:0.7280497| RMSE:0.9195462
Iter:34| MAE:0.7279621| RMSE:0.919442
Iter:35| MAE:0.72788113| RMSE:0.9193503
Iter:36| MAE:0.72780836| RMSE:0.91927123
Iter:37| MAE:0.72774494| RMSE:0.9192042
Iter:38| MAE:0.72769094| RMSE:0.91914034
Iter:39| MAE:0.72763705| RMSE:0.91909087
Iter:40| MAE:0.7275923| RMSE:0.9190422
Iter:41| MAE:0.7275536| RMSE:0.91899973
Iter:42| MAE:0.7275168| RMSE:0.9189599
Iter:43| MAE:0.72748655| RMSE:0.91892385
Iter:44| MAE:0.7274589| RMSE:0.9188935
Iter:45| MAE:0.7274333| RMSE:0.9188679
Iter:46| MAE:0.72740996| RMSE:0.91884434
Iter:47| MAE:0.7273906| RMSE:0.91882145
Iter:48| MAE:0.72737336| RMSE:0.918802
Iter:49| MAE:0.7273563| RMSE:0.918786
Iter:50| MAE:0.7273411| RMSE:0.9187709
Iter:51| MAE:0.7273259| RMSE:0.9187559
Iter:52| MAE:0.72731555| RMSE:0.9187444
Iter:53| MAE:0.727303| RMSE:0.9187341
Iter:54| MAE:0.7272943| RMSE:0.918723
Iter:55| MAE:0.7272864| RMSE:0.91871375
Iter:56| MAE:0.72728115| RMSE:0.91870576
Iter:57| MAE:0.72727245| RMSE:0.91869843
Iter:58| MAE:0.72726524| RMSE:0.9186915
Iter:59| MAE:0.7272591| RMSE:0.9186851
Iter:60| MAE:0.72725284| RMSE:0.9186794
Iter:61| MAE:0.72724956| RMSE:0.91867435
Iter:62| MAE:0.72724414| RMSE:0.9186704
Iter:63| MAE:0.72724056| RMSE:0.9186659
Iter:64| MAE:0.7272368| RMSE:0.9186626
Iter:65| MAE:0.72723305| RMSE:0.91865927
Iter:66| MAE:0.72723097| RMSE:0.91865706
Iter:67| MAE:0.7272285| RMSE:0.9186543
Iter:68| MAE:0.72722673| RMSE:0.9186509
Iter:69| MAE:0.72722465| RMSE:0.91864914
Iter:70| MAE:0.7272225| RMSE:0.9186471
Iter:71| MAE:0.7272207| RMSE:0.91864485
Iter:72| MAE:0.7272192| RMSE:0.9186431
Iter:73| MAE:0.7272185| RMSE:0.9186419
Iter:74| MAE:0.7272171| RMSE:0.9186412
Iter:75| MAE:0.72721523| RMSE:0.91864043
Iter:76| MAE:0.7272144| RMSE:0.9186394
Iter:77| MAE:0.72721374| RMSE:0.9186389
Iter:78| MAE:0.7272121| RMSE:0.91863847
Iter:79| MAE:0.7272111| RMSE:0.9186377
Iter:80| MAE:0.72721106| RMSE:0.9186372
Iter:81| MAE:0.7272107| RMSE:0.918637
Iter:82| MAE:0.7272103| RMSE:0.91863626
Iter:83| MAE:0.7272099| RMSE:0.91863585
Iter:84| MAE:0.72720903| RMSE:0.9186353
Iter:85| MAE:0.72720903| RMSE:0.91863495
Iter:86| MAE:0.72720844| RMSE:0.9186348
Iter:87| MAE:0.7272082| RMSE:0.91863465
