d: 20
lambda: 0.001
gamma: 0.8
rho: 1.0
fnTrainingData: ../ML100K/generality/copy3.train
fnTestData: ../ML100K/generality/copy3.test
fnOutputData: ./testResult/FPMF_0.001_1_10_10_100K_copy_3.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
num_iterations: 100
start_hybrid_averaging_iterations: 10
local_train_iterations: 10
Iter:0| MAE:2.53265| RMSE:2.7731118
Iter:1| MAE:2.53265| RMSE:2.7731118
Iter:2| MAE:2.53265| RMSE:2.7731118
Iter:3| MAE:2.53265| RMSE:2.7731118
Iter:4| MAE:2.53265| RMSE:2.7731118
Iter:5| MAE:2.53265| RMSE:2.7731118
Iter:6| MAE:2.53265| RMSE:2.7731118
Iter:7| MAE:2.4259264| RMSE:2.6527808
Iter:8| MAE:0.8478514| RMSE:1.1094987
Iter:9| MAE:1.0474999| RMSE:1.2407964
Iter:10| MAE:0.9340222| RMSE:1.2177204
Iter:11| MAE:1.0744432| RMSE:1.2663047
Iter:12| MAE:0.80880475| RMSE:1.0569708
Iter:13| MAE:0.8162341| RMSE:0.99975157
Iter:14| MAE:0.749269| RMSE:0.9598149
Iter:15| MAE:0.7536899| RMSE:0.9505584
Iter:16| MAE:0.7490231| RMSE:0.9490875
Iter:17| MAE:0.7486923| RMSE:0.9481574
Iter:18| MAE:0.74816084| RMSE:0.9475663
Iter:19| MAE:0.747791| RMSE:0.94712716
Iter:20| MAE:0.74753004| RMSE:0.94681424
Iter:21| MAE:0.74730444| RMSE:0.94655794
Iter:22| MAE:0.74715126| RMSE:0.9463673
Iter:23| MAE:0.7470176| RMSE:0.9462126
Iter:24| MAE:0.74691534| RMSE:0.9460919
Iter:25| MAE:0.7468292| RMSE:0.9459887
Iter:26| MAE:0.74675834| RMSE:0.9459023
Iter:27| MAE:0.7467055| RMSE:0.9458335
Iter:28| MAE:0.74665916| RMSE:0.9457731
Iter:29| MAE:0.7466191| RMSE:0.9457281
Iter:30| MAE:0.74658734| RMSE:0.9456837
Iter:31| MAE:0.7465569| RMSE:0.9456493
Iter:32| MAE:0.74653083| RMSE:0.94561654
Iter:33| MAE:0.74650884| RMSE:0.94558835
Iter:34| MAE:0.7464895| RMSE:0.94556665
Iter:35| MAE:0.746474| RMSE:0.945546
Iter:36| MAE:0.7464611| RMSE:0.94552654
Iter:37| MAE:0.74644333| RMSE:0.9455113
Iter:38| MAE:0.74643284| RMSE:0.9454977
Iter:39| MAE:0.74642324| RMSE:0.9454863
Iter:40| MAE:0.7464132| RMSE:0.9454743
Iter:41| MAE:0.7464058| RMSE:0.945464
Iter:42| MAE:0.7463997| RMSE:0.94545585
Iter:43| MAE:0.7463928| RMSE:0.9454487
Iter:44| MAE:0.74638534| RMSE:0.94544077
Iter:45| MAE:0.746378| RMSE:0.94543403
Iter:46| MAE:0.7463741| RMSE:0.94543
Iter:47| MAE:0.74637115| RMSE:0.94542474
Iter:48| MAE:0.7463666| RMSE:0.945421
Iter:49| MAE:0.7463623| RMSE:0.9454171
Iter:50| MAE:0.7463601| RMSE:0.9454141
Iter:51| MAE:0.74635696| RMSE:0.9454113
Iter:52| MAE:0.74635416| RMSE:0.94540673
Iter:53| MAE:0.74635047| RMSE:0.94540656
Iter:54| MAE:0.74634856| RMSE:0.945404
Iter:55| MAE:0.746348| RMSE:0.9454031
Iter:56| MAE:0.7463455| RMSE:0.9454002
Iter:57| MAE:0.7463454| RMSE:0.9453986
Iter:58| MAE:0.7463444| RMSE:0.9453972
Iter:59| MAE:0.74634314| RMSE:0.9453953
Iter:60| MAE:0.7463416| RMSE:0.9453946
Iter:61| MAE:0.746341| RMSE:0.94539475
Iter:62| MAE:0.74634033| RMSE:0.9453937
Iter:63| MAE:0.74634033| RMSE:0.9453925
Iter:64| MAE:0.7463406| RMSE:0.9453909
Iter:65| MAE:0.7463393| RMSE:0.9453898
Iter:66| MAE:0.7463382| RMSE:0.9453893
Iter:67| MAE:0.74633694| RMSE:0.94538856
Iter:68| MAE:0.7463361| RMSE:0.94538826
Iter:69| MAE:0.746336| RMSE:0.9453882
Iter:70| MAE:0.74633557| RMSE:0.94538814
Iter:71| MAE:0.74633586| RMSE:0.9453877
Iter:72| MAE:0.74633604| RMSE:0.94538796
Iter:73| MAE:0.74633527| RMSE:0.9453879
Iter:74| MAE:0.746335| RMSE:0.94538784
Iter:75| MAE:0.7463349| RMSE:0.94538784
Iter:76| MAE:0.74633473| RMSE:0.9453874
Iter:77| MAE:0.74633425| RMSE:0.94538736
Iter:78| MAE:0.74633396| RMSE:0.945387
Iter:79| MAE:0.7463341| RMSE:0.94538647
Iter:80| MAE:0.74633425| RMSE:0.9453866
Iter:81| MAE:0.74633396| RMSE:0.9453867
Iter:82| MAE:0.7463343| RMSE:0.9453863
Iter:83| MAE:0.7463345| RMSE:0.94538647
Iter:84| MAE:0.74633414| RMSE:0.94538635
Iter:85| MAE:0.74633425| RMSE:0.9453863
Iter:86| MAE:0.7463339| RMSE:0.94538623
Iter:87| MAE:0.7463337| RMSE:0.9453862
Iter:88| MAE:0.7463338| RMSE:0.9453861
Iter:89| MAE:0.7463338| RMSE:0.9453862
Iter:90| MAE:0.74633396| RMSE:0.94538605
Iter:91| MAE:0.7463335| RMSE:0.9453859
Iter:92| MAE:0.7463336| RMSE:0.9453858
Iter:93| MAE:0.74633336| RMSE:0.9453857
Iter:94| MAE:0.74633324| RMSE:0.94538575
Iter:95| MAE:0.7463332| RMSE:0.9453855
Iter:96| MAE:0.7463333| RMSE:0.9453855
Iter:97| MAE:0.7463333| RMSE:0.9453855
Iter:98| MAE:0.74633336| RMSE:0.9453854
Iter:99| MAE:0.74633336| RMSE:0.94538546
MAE:0.74633324| RMSE:0.9453854
