d: 20
lambda: 0.001
gamma: 0.8
rho: 1.0
fnTrainingData: ../ML1M/generality/copy2.train
fnTestData: ../ML1M/generality/copy2.test
fnOutputData: ./testResult/FPMF_0.001_1_10_15_1M_copy_2.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
num_iterations: 100
start_hybrid_averaging_iterations: 10
local_train_iterations: 15
Iter:0| MAE:2.5824826| RMSE:2.8137915
Iter:1| MAE:2.5824826| RMSE:2.8137915
Iter:2| MAE:2.5824826| RMSE:2.8137915
Iter:3| MAE:2.5824826| RMSE:2.8137915
Iter:4| MAE:2.5824826| RMSE:2.8137915
Iter:5| MAE:2.5824826| RMSE:2.8137915
Iter:6| MAE:2.5824826| RMSE:2.8137915
Iter:7| MAE:2.5824826| RMSE:2.8137915
Iter:8| MAE:2.34088| RMSE:2.5509188
Iter:9| MAE:0.8091026| RMSE:1.064338
Iter:10| MAE:0.9576603| RMSE:1.1403623
Iter:11| MAE:0.82892215| RMSE:1.0877082
Iter:12| MAE:0.85927004| RMSE:1.0392913
Iter:13| MAE:0.7368233| RMSE:0.95409596
Iter:14| MAE:0.74421793| RMSE:0.92690295
Iter:15| MAE:0.7227305| RMSE:0.9171484
Iter:16| MAE:0.7243371| RMSE:0.91504025
Iter:17| MAE:0.72290677| RMSE:0.91409034
Iter:18| MAE:0.7223277| RMSE:0.91343653
Iter:19| MAE:0.72189075| RMSE:0.9129621
Iter:20| MAE:0.7215602| RMSE:0.9126012
Iter:21| MAE:0.72128767| RMSE:0.91231835
Iter:22| MAE:0.7210829| RMSE:0.91210127
Iter:23| MAE:0.72091836| RMSE:0.9119269
Iter:24| MAE:0.7207764| RMSE:0.91177917
Iter:25| MAE:0.7206707| RMSE:0.91166204
Iter:26| MAE:0.7205776| RMSE:0.9115647
Iter:27| MAE:0.72050166| RMSE:0.91148347
Iter:28| MAE:0.72043043| RMSE:0.91141593
Iter:29| MAE:0.72036976| RMSE:0.9113562
Iter:30| MAE:0.72031856| RMSE:0.9113049
Iter:31| MAE:0.720277| RMSE:0.9112614
Iter:32| MAE:0.72024375| RMSE:0.911225
Iter:33| MAE:0.7202128| RMSE:0.91119325
Iter:34| MAE:0.72018486| RMSE:0.9111651
Iter:35| MAE:0.72016376| RMSE:0.9111382
Iter:36| MAE:0.7201408| RMSE:0.9111175
Iter:37| MAE:0.7201165| RMSE:0.9110955
Iter:38| MAE:0.7200999| RMSE:0.911078
Iter:39| MAE:0.72008365| RMSE:0.9110638
Iter:40| MAE:0.7200724| RMSE:0.9110486
Iter:41| MAE:0.72006136| RMSE:0.91103536
Iter:42| MAE:0.72004926| RMSE:0.9110238
Iter:43| MAE:0.72004044| RMSE:0.9110165
Iter:44| MAE:0.72003216| RMSE:0.91100943
Iter:45| MAE:0.72002286| RMSE:0.9110018
Iter:46| MAE:0.72001636| RMSE:0.9109959
Iter:47| MAE:0.72001| RMSE:0.9109877
Iter:48| MAE:0.72000474| RMSE:0.91098213
Iter:49| MAE:0.71999973| RMSE:0.91097665
Iter:50| MAE:0.719997| RMSE:0.91097313
Iter:51| MAE:0.71999234| RMSE:0.9109694
Iter:52| MAE:0.71998835| RMSE:0.9109671
Iter:53| MAE:0.7199861| RMSE:0.9109631
Iter:54| MAE:0.7199819| RMSE:0.91096187
Iter:55| MAE:0.71997887| RMSE:0.91095906
Iter:56| MAE:0.7199758| RMSE:0.9109574
Iter:57| MAE:0.719973| RMSE:0.91095454
Iter:58| MAE:0.71997225| RMSE:0.91095215
Iter:59| MAE:0.719971| RMSE:0.91095006
Iter:60| MAE:0.7199691| RMSE:0.91094875
Iter:61| MAE:0.719968| RMSE:0.91094834
Iter:62| MAE:0.7199667| RMSE:0.91094774
Iter:63| MAE:0.7199652| RMSE:0.91094714
Iter:64| MAE:0.71996516| RMSE:0.9109465
Iter:65| MAE:0.71996397| RMSE:0.9109456
Iter:66| MAE:0.71996367| RMSE:0.9109453
Iter:67| MAE:0.71996367| RMSE:0.91094446
Iter:68| MAE:0.7199624| RMSE:0.91094345
Iter:69| MAE:0.7199612| RMSE:0.9109431
Iter:70| MAE:0.71996045| RMSE:0.9109425
Iter:71| MAE:0.71996045| RMSE:0.9109417
Iter:72| MAE:0.71995944| RMSE:0.91094095
Iter:73| MAE:0.71995914| RMSE:0.910941
Iter:74| MAE:0.71995866| RMSE:0.9109406
Iter:75| MAE:0.7199581| RMSE:0.9109404
Iter:76| MAE:0.71995765| RMSE:0.91094023
Iter:77| MAE:0.71995735| RMSE:0.91093993
Iter:78| MAE:0.71995723| RMSE:0.91093993
Iter:79| MAE:0.719957| RMSE:0.91093946
Iter:80| MAE:0.7199569| RMSE:0.9109392
Iter:81| MAE:0.7199567| RMSE:0.9109393
Iter:82| MAE:0.71995646| RMSE:0.91093916
Iter:83| MAE:0.71995634| RMSE:0.910939
Iter:84| MAE:0.719956| RMSE:0.9109393
Iter:85| MAE:0.7199561| RMSE:0.91093904
Iter:86| MAE:0.7199559| RMSE:0.9109392
Iter:87| MAE:0.71995586| RMSE:0.91093904
Iter:88| MAE:0.7199557| RMSE:0.9109389
Iter:89| MAE:0.719956| RMSE:0.9109388
Iter:90| MAE:0.7199559| RMSE:0.9109388
Iter:91| MAE:0.7199559| RMSE:0.91093874
Iter:92| MAE:0.7199559| RMSE:0.91093874
Iter:93| MAE:0.71995586| RMSE:0.9109387
Iter:94| MAE:0.719956| RMSE:0.9109387
Iter:95| MAE:0.71995586| RMSE:0.9109386
Iter:96| MAE:0.7199561| RMSE:0.9109387
Iter:97| MAE:0.7199561| RMSE:0.9109387
Iter:98| MAE:0.719956| RMSE:0.9109386
Iter:99| MAE:0.7199559| RMSE:0.91093856
MAE:0.719956| RMSE:0.9109386
