d: 20
lambda: 0.001
gamma: 0.8
rho: 3.0
fnTrainingData: ../ML100K/generality/copy1.train
fnTestData: ../ML100K/generality/copy1.test
fnOutputData: ./testResult/FPMF_0.001_3_5_15_100K_copy_1.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
num_iterations: 100
start_hybrid_averaging_iterations: 5
local_train_iterations: 15
Iter:0| MAE:2.5237| RMSE:2.7655017
Iter:1| MAE:2.5237| RMSE:2.7655017
Iter:2| MAE:2.5237| RMSE:2.7655017
Iter:3| MAE:2.5237| RMSE:2.7655017
Iter:4| MAE:2.5237| RMSE:2.7655017
Iter:5| MAE:2.5237| RMSE:2.7655017
Iter:6| MAE:2.5237| RMSE:2.7655017
Iter:7| MAE:2.5237| RMSE:2.7655017
Iter:8| MAE:1.8440791| RMSE:2.0571265
Iter:9| MAE:0.8716928| RMSE:1.1479088
Iter:10| MAE:1.0726173| RMSE:1.2627606
Iter:11| MAE:0.8014207| RMSE:1.0512096
Iter:12| MAE:0.83141154| RMSE:1.0153031
Iter:13| MAE:0.75052977| RMSE:0.9639115
Iter:14| MAE:0.75739044| RMSE:0.9551546
Iter:15| MAE:0.75130576| RMSE:0.95361686
Iter:16| MAE:0.7517247| RMSE:0.9532448
Iter:17| MAE:0.7514073| RMSE:0.9530286
Iter:18| MAE:0.75121534| RMSE:0.95286113
Iter:19| MAE:0.751065| RMSE:0.95273113
Iter:20| MAE:0.75094366| RMSE:0.95263594
Iter:21| MAE:0.7508465| RMSE:0.95255417
Iter:22| MAE:0.7507592| RMSE:0.952489
Iter:23| MAE:0.75068945| RMSE:0.9524327
Iter:24| MAE:0.7506303| RMSE:0.9523872
Iter:25| MAE:0.7505813| RMSE:0.9523499
Iter:26| MAE:0.7505408| RMSE:0.9523169
Iter:27| MAE:0.7505044| RMSE:0.9522928
Iter:28| MAE:0.7504792| RMSE:0.95227104
Iter:29| MAE:0.750452| RMSE:0.95224965
Iter:30| MAE:0.7504316| RMSE:0.9522346
Iter:31| MAE:0.7504139| RMSE:0.95222116
Iter:32| MAE:0.7503974| RMSE:0.9522078
Iter:33| MAE:0.7503843| RMSE:0.9521952
Iter:34| MAE:0.7503752| RMSE:0.9521882
Iter:35| MAE:0.7503645| RMSE:0.95217884
Iter:36| MAE:0.7503554| RMSE:0.9521731
Iter:37| MAE:0.75034744| RMSE:0.95216614
Iter:38| MAE:0.7503404| RMSE:0.952161
Iter:39| MAE:0.75033647| RMSE:0.9521562
Iter:40| MAE:0.7503319| RMSE:0.9521515
Iter:41| MAE:0.7503253| RMSE:0.9521491
Iter:42| MAE:0.75032395| RMSE:0.9521456
Iter:43| MAE:0.7503196| RMSE:0.9521434
Iter:44| MAE:0.7503178| RMSE:0.9521402
Iter:45| MAE:0.7503185| RMSE:0.9521357
Iter:46| MAE:0.7503173| RMSE:0.95213455
Iter:47| MAE:0.750315| RMSE:0.952132
Iter:48| MAE:0.75031245| RMSE:0.95213073
Iter:49| MAE:0.75031316| RMSE:0.9521296
Iter:50| MAE:0.7503118| RMSE:0.95212793
Iter:51| MAE:0.75031155| RMSE:0.9521266
Iter:52| MAE:0.75030965| RMSE:0.95212597
Iter:53| MAE:0.7503099| RMSE:0.95212483
Iter:54| MAE:0.750308| RMSE:0.95212436
Iter:55| MAE:0.7503081| RMSE:0.9521248
Iter:56| MAE:0.7503092| RMSE:0.95212346
Iter:57| MAE:0.7503082| RMSE:0.9521229
Iter:58| MAE:0.75030726| RMSE:0.9521225
Iter:59| MAE:0.75030804| RMSE:0.9521213
Iter:60| MAE:0.7503085| RMSE:0.95212066
Iter:61| MAE:0.7503086| RMSE:0.95212036
Iter:62| MAE:0.7503092| RMSE:0.95211995
Iter:63| MAE:0.75030935| RMSE:0.9521197
Iter:64| MAE:0.75030845| RMSE:0.95211923
Iter:65| MAE:0.75030935| RMSE:0.9521186
Iter:66| MAE:0.75030905| RMSE:0.95211804
Iter:67| MAE:0.7503086| RMSE:0.95211715
Iter:68| MAE:0.750308| RMSE:0.9521174
Iter:69| MAE:0.7503072| RMSE:0.9521175
Iter:70| MAE:0.75030786| RMSE:0.9521178
Iter:71| MAE:0.75030786| RMSE:0.95211804
Iter:72| MAE:0.7503079| RMSE:0.9521174
Iter:73| MAE:0.7503076| RMSE:0.9521174
Iter:74| MAE:0.7503072| RMSE:0.9521172
Iter:75| MAE:0.7503074| RMSE:0.9521167
Iter:76| MAE:0.7503068| RMSE:0.9521165
Iter:77| MAE:0.75030726| RMSE:0.9521165
Iter:78| MAE:0.7503069| RMSE:0.95211667
Iter:79| MAE:0.7503072| RMSE:0.9521166
Iter:80| MAE:0.75030696| RMSE:0.9521166
Iter:81| MAE:0.75030696| RMSE:0.9521167
Iter:82| MAE:0.7503068| RMSE:0.9521165
Iter:83| MAE:0.75030655| RMSE:0.95211625
Iter:84| MAE:0.7503067| RMSE:0.95211613
Iter:85| MAE:0.7503067| RMSE:0.95211595
Iter:86| MAE:0.75030696| RMSE:0.95211595
Iter:87| MAE:0.7503072| RMSE:0.9521162
Iter:88| MAE:0.7503073| RMSE:0.95211625
Iter:89| MAE:0.7503074| RMSE:0.9521162
Iter:90| MAE:0.7503069| RMSE:0.95211613
Iter:91| MAE:0.7503067| RMSE:0.952116
Iter:92| MAE:0.75030696| RMSE:0.9521159
Iter:93| MAE:0.750307| RMSE:0.95211583
Iter:94| MAE:0.7503069| RMSE:0.9521159
Iter:95| MAE:0.7503072| RMSE:0.9521161
Iter:96| MAE:0.75030696| RMSE:0.95211613
Iter:97| MAE:0.7503069| RMSE:0.95211613
Iter:98| MAE:0.7503069| RMSE:0.9521162
Iter:99| MAE:0.75030696| RMSE:0.95211613
MAE:0.75030684| RMSE:0.95211625
