d: 20
lambda: 0.001
gamma: 0.8
rho: 2.0
fnTrainingData: ../ML1M/generality/copy2.train
fnTestData: ../ML1M/generality/copy2.test
fnOutputData: ./testResult/FPMF_0.001_2_10_15_1M_copy_2.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
num_iterations: 100
start_hybrid_averaging_iterations: 10
local_train_iterations: 15
Iter:0| MAE:2.5824826| RMSE:2.8137915
Iter:1| MAE:2.5824826| RMSE:2.8137915
Iter:2| MAE:2.5824826| RMSE:2.8137915
Iter:3| MAE:2.5824826| RMSE:2.8137915
Iter:4| MAE:2.5824826| RMSE:2.8137915
Iter:5| MAE:2.5824826| RMSE:2.8137915
Iter:6| MAE:2.5824826| RMSE:2.8137915
Iter:7| MAE:2.5824826| RMSE:2.8137915
Iter:8| MAE:2.2610416| RMSE:2.4699252
Iter:9| MAE:0.87436265| RMSE:1.149194
Iter:10| MAE:1.0839711| RMSE:1.2734039
Iter:11| MAE:0.88084996| RMSE:1.1540434
Iter:12| MAE:0.949442| RMSE:1.1289114
Iter:13| MAE:0.74960923| RMSE:0.97240174
Iter:14| MAE:0.75464356| RMSE:0.9374159
Iter:15| MAE:0.72928435| RMSE:0.92491984
Iter:16| MAE:0.73021895| RMSE:0.9216578
Iter:17| MAE:0.72816676| RMSE:0.9199783
Iter:18| MAE:0.72710186| RMSE:0.918739
Iter:19| MAE:0.7262854| RMSE:0.91781116
Iter:20| MAE:0.7256452| RMSE:0.91708004
Iter:21| MAE:0.72513497| RMSE:0.9164998
Iter:22| MAE:0.72472227| RMSE:0.9160264
Iter:23| MAE:0.7243889| RMSE:0.91565204
Iter:24| MAE:0.7241079| RMSE:0.915339
Iter:25| MAE:0.7238653| RMSE:0.9150717
Iter:26| MAE:0.72366554| RMSE:0.9148501
Iter:27| MAE:0.7234978| RMSE:0.9146606
Iter:28| MAE:0.7233519| RMSE:0.9144975
Iter:29| MAE:0.7232254| RMSE:0.9143611
Iter:30| MAE:0.72311157| RMSE:0.91423875
Iter:31| MAE:0.72301847| RMSE:0.914141
Iter:32| MAE:0.7229299| RMSE:0.9140461
Iter:33| MAE:0.7228597| RMSE:0.9139702
Iter:34| MAE:0.7227922| RMSE:0.91389984
Iter:35| MAE:0.72273463| RMSE:0.91383994
Iter:36| MAE:0.7226833| RMSE:0.9137881
Iter:37| MAE:0.72263604| RMSE:0.91373754
Iter:38| MAE:0.7226025| RMSE:0.91369534
Iter:39| MAE:0.72256786| RMSE:0.9136575
Iter:40| MAE:0.7225374| RMSE:0.91362375
Iter:41| MAE:0.72250694| RMSE:0.9135921
Iter:42| MAE:0.722482| RMSE:0.91356635
Iter:43| MAE:0.7224607| RMSE:0.9135438
Iter:44| MAE:0.7224412| RMSE:0.9135245
Iter:45| MAE:0.72241956| RMSE:0.913505
Iter:46| MAE:0.722404| RMSE:0.91348714
Iter:47| MAE:0.72238725| RMSE:0.91347206
Iter:48| MAE:0.72237384| RMSE:0.91345805
Iter:49| MAE:0.7223646| RMSE:0.9134455
Iter:50| MAE:0.7223559| RMSE:0.91343486
Iter:51| MAE:0.72234696| RMSE:0.9134258
Iter:52| MAE:0.72233754| RMSE:0.9134163
Iter:53| MAE:0.7223296| RMSE:0.9134101
Iter:54| MAE:0.7223223| RMSE:0.913402
Iter:55| MAE:0.7223154| RMSE:0.913396
Iter:56| MAE:0.7223072| RMSE:0.9133913
Iter:57| MAE:0.72230315| RMSE:0.9133869
Iter:58| MAE:0.7222988| RMSE:0.91338265
Iter:59| MAE:0.7222948| RMSE:0.91337866
Iter:60| MAE:0.7222909| RMSE:0.91337544
Iter:61| MAE:0.722286| RMSE:0.91337395
Iter:62| MAE:0.7222837| RMSE:0.91337246
Iter:63| MAE:0.72228| RMSE:0.91337
Iter:64| MAE:0.72227687| RMSE:0.9133678
Iter:65| MAE:0.7222755| RMSE:0.9133657
Iter:66| MAE:0.7222742| RMSE:0.9133634
Iter:67| MAE:0.72227275| RMSE:0.91336226
Iter:68| MAE:0.72227085| RMSE:0.913361
Iter:69| MAE:0.7222691| RMSE:0.9133593
Iter:70| MAE:0.7222686| RMSE:0.91335803
Iter:71| MAE:0.7222671| RMSE:0.9133573
Iter:72| MAE:0.7222659| RMSE:0.91335636
Iter:73| MAE:0.7222647| RMSE:0.9133553
Iter:74| MAE:0.7222632| RMSE:0.9133544
Iter:75| MAE:0.72226286| RMSE:0.91335356
Iter:76| MAE:0.72226244| RMSE:0.91335315
Iter:77| MAE:0.7222618| RMSE:0.9133529
Iter:78| MAE:0.7222614| RMSE:0.9133529
Iter:79| MAE:0.72226095| RMSE:0.9133524
Iter:80| MAE:0.72226083| RMSE:0.91335183
Iter:81| MAE:0.7222604| RMSE:0.9133514
Iter:82| MAE:0.72226006| RMSE:0.9133512
Iter:83| MAE:0.72225964| RMSE:0.91335094
Iter:84| MAE:0.7222596| RMSE:0.9133506
Iter:85| MAE:0.72225916| RMSE:0.9133506
Iter:86| MAE:0.72225904| RMSE:0.9133501
Iter:87| MAE:0.7222586| RMSE:0.9133498
Iter:88| MAE:0.7222587| RMSE:0.91334975
Iter:89| MAE:0.7222579| RMSE:0.9133497
Iter:90| MAE:0.72225803| RMSE:0.91334957
Iter:91| MAE:0.7222576| RMSE:0.91334945
Iter:92| MAE:0.72225755| RMSE:0.9133492
Iter:93| MAE:0.72225755| RMSE:0.9133492
Iter:94| MAE:0.7222574| RMSE:0.91334915
Iter:95| MAE:0.7222573| RMSE:0.9133489
Iter:96| MAE:0.7222571| RMSE:0.9133489
Iter:97| MAE:0.7222569| RMSE:0.91334885
Iter:98| MAE:0.7222569| RMSE:0.9133486
Iter:99| MAE:0.72225666| RMSE:0.9133485
MAE:0.72225654| RMSE:0.9133485
