d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML1M/generality/copy5.train
fnTestData: ../ML1M/generality/copy5.test
fnOutputData: ./testResult/FPMF_0.001_3_5_10_1M_copy_5.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
rho: 3.0
num_iterations: 100
start_hybrid_averaging_iterations: 5
local_train_iterations: 10
Iter:0| MAE:2.581193| RMSE:2.8127556
Iter:1| MAE:1.5232935| RMSE:1.9567201
Iter:2| MAE:1.063814| RMSE:1.4399463
Iter:3| MAE:0.8749778| RMSE:1.1649619
Iter:4| MAE:0.8131702| RMSE:1.0579379
Iter:5| MAE:0.78553295| RMSE:1.0084833
Iter:6| MAE:0.77020156| RMSE:0.98054904
Iter:7| MAE:0.72747916| RMSE:0.9244389
Iter:8| MAE:0.7141281| RMSE:0.9054973
Iter:9| MAE:0.7079601| RMSE:0.8973298
Iter:10| MAE:0.70357156| RMSE:0.8923359
Iter:11| MAE:0.7000703| RMSE:0.8888076
Iter:12| MAE:0.6976289| RMSE:0.88614714
Iter:13| MAE:0.6955706| RMSE:0.88403076
Iter:14| MAE:0.6941755| RMSE:0.8823984
Iter:15| MAE:0.69229066| RMSE:0.8803267
Iter:16| MAE:0.69110084| RMSE:0.87906826
Iter:17| MAE:0.6900717| RMSE:0.87784487
Iter:18| MAE:0.68882775| RMSE:0.8765064
Iter:19| MAE:0.68825245| RMSE:0.8756699
Iter:20| MAE:0.6872085| RMSE:0.87473035
Iter:21| MAE:0.6864224| RMSE:0.8737884
Iter:22| MAE:0.68574655| RMSE:0.8730528
Iter:23| MAE:0.6853781| RMSE:0.8725825
Iter:24| MAE:0.68454665| RMSE:0.8716602
Iter:25| MAE:0.6843331| RMSE:0.87147933
Iter:26| MAE:0.6839083| RMSE:0.8710489
Iter:27| MAE:0.68345606| RMSE:0.8705113
Iter:28| MAE:0.68311405| RMSE:0.8701953
Iter:29| MAE:0.6828477| RMSE:0.86978984
Iter:30| MAE:0.6826371| RMSE:0.8695752
Iter:31| MAE:0.6823524| RMSE:0.86928594
Iter:32| MAE:0.68219095| RMSE:0.8690916
Iter:33| MAE:0.68196654| RMSE:0.86883795
Iter:34| MAE:0.68176615| RMSE:0.8686955
Iter:35| MAE:0.681644| RMSE:0.86853325
Iter:36| MAE:0.6815152| RMSE:0.8684006
Iter:37| MAE:0.68134403| RMSE:0.86824405
Iter:38| MAE:0.68127394| RMSE:0.86811626
Iter:39| MAE:0.6811968| RMSE:0.8680138
Iter:40| MAE:0.681097| RMSE:0.86791587
Iter:41| MAE:0.6809894| RMSE:0.8678145
Iter:42| MAE:0.6809247| RMSE:0.8677266
Iter:43| MAE:0.6808889| RMSE:0.86765385
Iter:44| MAE:0.6808278| RMSE:0.867593
Iter:45| MAE:0.6807812| RMSE:0.8675351
