d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML100K/generality/copy4.train
fnTestData: ../ML100K/generality/copy4.test
fnOutputData: ./testResult/FPMF_0.001_1_5_15_100K_copy_4.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
rho: 1.0
num_iterations: 100
start_hybrid_averaging_iterations: 5
local_train_iterations: 15
Iter:0| MAE:2.5244| RMSE:2.7652848
Iter:1| MAE:1.7256801| RMSE:2.1282766
Iter:2| MAE:1.172915| RMSE:1.557405
Iter:3| MAE:0.9099014| RMSE:1.1979908
Iter:4| MAE:0.8217704| RMSE:1.0620117
Iter:5| MAE:0.79684734| RMSE:1.0196258
Iter:6| MAE:0.7863644| RMSE:1.0028273
Iter:7| MAE:0.76488703| RMSE:0.9703952
Iter:8| MAE:0.7543072| RMSE:0.9555686
Iter:9| MAE:0.7513137| RMSE:0.94982463
Iter:10| MAE:0.7488779| RMSE:0.9474731
Iter:11| MAE:0.74820995| RMSE:0.9467799
Iter:12| MAE:0.7468363| RMSE:0.9451326
Iter:13| MAE:0.7454807| RMSE:0.94415265
Iter:14| MAE:0.74373496| RMSE:0.94286686
Iter:15| MAE:0.7445759| RMSE:0.9431728
Iter:16| MAE:0.74473554| RMSE:0.94262755
Iter:17| MAE:0.7440414| RMSE:0.9421309
Iter:18| MAE:0.7442083| RMSE:0.9416551
Iter:19| MAE:0.743425| RMSE:0.9413513
Iter:20| MAE:0.7435541| RMSE:0.94136894
Iter:21| MAE:0.74378794| RMSE:0.94168335
Iter:22| MAE:0.7430691| RMSE:0.94126666
Iter:23| MAE:0.7433629| RMSE:0.9408759
Iter:24| MAE:0.7432488| RMSE:0.9407084
Iter:25| MAE:0.7429318| RMSE:0.9404694
Iter:26| MAE:0.7430751| RMSE:0.94076866
Iter:27| MAE:0.74281496| RMSE:0.9404635
Iter:28| MAE:0.74320424| RMSE:0.94057035
Iter:29| MAE:0.74331415| RMSE:0.94055945
Iter:30| MAE:0.7432506| RMSE:0.94055897
