d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML100K/generality/copy1.train
fnTestData: ../ML100K/generality/copy1.test
fnOutputData: ./testResult/FPMF_0.001_2_5_5_100K_copy_1.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
rho: 2.0
num_iterations: 100
start_hybrid_averaging_iterations: 5
local_train_iterations: 5
Iter:0| MAE:2.5237| RMSE:2.7655017
Iter:1| MAE:1.5810685| RMSE:1.9971346
Iter:2| MAE:1.071817| RMSE:1.4343715
Iter:3| MAE:0.87995625| RMSE:1.1601466
Iter:4| MAE:0.81190735| RMSE:1.0459418
Iter:5| MAE:0.79247576| RMSE:1.0108484
Iter:6| MAE:0.7876791| RMSE:1.0016344
Iter:7| MAE:0.76836306| RMSE:0.977754
Iter:8| MAE:0.7604466| RMSE:0.9658598
Iter:9| MAE:0.75868684| RMSE:0.9620639
Iter:10| MAE:0.75421995| RMSE:0.9586918
Iter:11| MAE:0.7528465| RMSE:0.95781153
Iter:12| MAE:0.7531431| RMSE:0.9568275
Iter:13| MAE:0.7532168| RMSE:0.9563797
Iter:14| MAE:0.75042886| RMSE:0.95520306
Iter:15| MAE:0.75120157| RMSE:0.9550485
Iter:16| MAE:0.7518773| RMSE:0.955047
Iter:17| MAE:0.75081843| RMSE:0.95462954
Iter:18| MAE:0.75008076| RMSE:0.9534483
Iter:19| MAE:0.751159| RMSE:0.9544364
Iter:20| MAE:0.750794| RMSE:0.95395005
Iter:21| MAE:0.75132126| RMSE:0.9541552
Iter:22| MAE:0.75065243| RMSE:0.95439607
Iter:23| MAE:0.7513788| RMSE:0.95449454
Iter:24| MAE:0.7506958| RMSE:0.9538628
Iter:25| MAE:0.7503296| RMSE:0.95375663
Iter:26| MAE:0.7509339| RMSE:0.9541183
Iter:27| MAE:0.75081295| RMSE:0.95367646
Iter:28| MAE:0.7501348| RMSE:0.9530377
Iter:29| MAE:0.75031483| RMSE:0.9530365
Iter:30| MAE:0.75038093| RMSE:0.9532501
Iter:31| MAE:0.75027525| RMSE:0.95315975
Iter:32| MAE:0.7501004| RMSE:0.95296687
Iter:33| MAE:0.7500554| RMSE:0.9528142
Iter:34| MAE:0.7499975| RMSE:0.95272547
Iter:35| MAE:0.75008565| RMSE:0.95275015
Iter:36| MAE:0.74993235| RMSE:0.95268166
Iter:37| MAE:0.749884| RMSE:0.9526036
Iter:38| MAE:0.74980533| RMSE:0.95254624
Iter:39| MAE:0.7497453| RMSE:0.95249915
Iter:40| MAE:0.7498168| RMSE:0.95254856
Iter:41| MAE:0.7498254| RMSE:0.95258594
Iter:42| MAE:0.74982685| RMSE:0.9525721
