d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML100K/generality/copy5.train
fnTestData: ../ML100K/generality/copy5.test
fnOutputData: ./testResult/FPMF_0.001_3_100K_copy_5.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
rho: 3.0
num_iterations: 100
Iter:0| MAE:2.53195| RMSE:2.7700632
Iter:1| MAE:1.5740782| RMSE:1.9964563
Iter:2| MAE:1.1016341| RMSE:1.4762229
Iter:3| MAE:0.9080592| RMSE:1.1981918
Iter:4| MAE:0.8362698| RMSE:1.087751
Iter:5| MAE:0.798128| RMSE:1.0176795
Iter:6| MAE:0.78900903| RMSE:1.0010715
Iter:7| MAE:0.79009736| RMSE:0.9975975
Iter:8| MAE:0.7861086| RMSE:0.99214864
Iter:9| MAE:0.7861529| RMSE:0.99346095
Iter:10| MAE:0.78670114| RMSE:0.9931067
Iter:11| MAE:0.78663427| RMSE:0.99213386
Iter:12| MAE:0.78402287| RMSE:0.9897604
Iter:13| MAE:0.78371626| RMSE:0.98948646
Iter:14| MAE:0.78561616| RMSE:0.9912141
Iter:15| MAE:0.7856387| RMSE:0.9913776
Iter:16| MAE:0.786385| RMSE:0.9917692
Iter:17| MAE:0.78620076| RMSE:0.99130386
Iter:18| MAE:0.78448373| RMSE:0.990021
Iter:19| MAE:0.7853878| RMSE:0.9905819
Iter:20| MAE:0.7853061| RMSE:0.99078935
Iter:21| MAE:0.7844579| RMSE:0.98983824
Iter:22| MAE:0.78540576| RMSE:0.99044275
Iter:23| MAE:0.78419375| RMSE:0.98973703
Iter:24| MAE:0.7858344| RMSE:0.9908412
Iter:25| MAE:0.7842847| RMSE:0.9895125
Iter:26| MAE:0.7843072| RMSE:0.98946446
Iter:27| MAE:0.7840795| RMSE:0.9891813
Iter:28| MAE:0.7844205| RMSE:0.9892853
Iter:29| MAE:0.78487116| RMSE:0.9895889
Iter:30| MAE:0.78464085| RMSE:0.98947096
Iter:31| MAE:0.784236| RMSE:0.988995
Iter:32| MAE:0.7846495| RMSE:0.98948574
Iter:33| MAE:0.7844866| RMSE:0.9893074
Iter:34| MAE:0.7839981| RMSE:0.98877555
Iter:35| MAE:0.7840055| RMSE:0.9887629
Iter:36| MAE:0.78417784| RMSE:0.9889108
Iter:37| MAE:0.7844605| RMSE:0.98901755
Iter:38| MAE:0.78420377| RMSE:0.988798
Iter:39| MAE:0.7840761| RMSE:0.9886546
Iter:40| MAE:0.78428733| RMSE:0.9887709
Iter:41| MAE:0.7840553| RMSE:0.9886825
Iter:42| MAE:0.78428787| RMSE:0.9888801
Iter:43| MAE:0.7843303| RMSE:0.98887265
Iter:44| MAE:0.784311| RMSE:0.98886126
Iter:45| MAE:0.7844581| RMSE:0.988982
Iter:46| MAE:0.78431094| RMSE:0.98886794
Iter:47| MAE:0.7843327| RMSE:0.9888505
Iter:48| MAE:0.7841843| RMSE:0.98871434
Iter:49| MAE:0.7841654| RMSE:0.98872834
Iter:50| MAE:0.7841378| RMSE:0.9886879
Iter:51| MAE:0.784195| RMSE:0.9887224
Iter:52| MAE:0.7842224| RMSE:0.9887451
Iter:53| MAE:0.7843065| RMSE:0.9888051
Iter:54| MAE:0.78426856| RMSE:0.98877764
Iter:55| MAE:0.7842897| RMSE:0.9888052
Iter:56| MAE:0.7842877| RMSE:0.988801
Iter:57| MAE:0.7842809| RMSE:0.9887909
Iter:58| MAE:0.7843299| RMSE:0.9888179
Iter:59| MAE:0.78433055| RMSE:0.98880446
Iter:60| MAE:0.78435296| RMSE:0.98881763
Iter:61| MAE:0.78434414| RMSE:0.98879904
Iter:62| MAE:0.7843393| RMSE:0.9887875
Iter:63| MAE:0.78430986| RMSE:0.9887618
Iter:64| MAE:0.7842965| RMSE:0.98875237
Iter:65| MAE:0.78430825| RMSE:0.9887606
Iter:66| MAE:0.7843186| RMSE:0.98877
Iter:67| MAE:0.78429455| RMSE:0.98874706
Iter:68| MAE:0.7842838| RMSE:0.98873687
Iter:69| MAE:0.7842799| RMSE:0.9887333
Iter:70| MAE:0.78426147| RMSE:0.9887183
Iter:71| MAE:0.7842585| RMSE:0.9887167
Iter:72| MAE:0.78425425| RMSE:0.9887169
Iter:73| MAE:0.78425485| RMSE:0.9887143
Iter:74| MAE:0.7842557| RMSE:0.9887155
Iter:75| MAE:0.7842585| RMSE:0.9887136
Iter:76| MAE:0.78426343| RMSE:0.9887175
Iter:77| MAE:0.78426355| RMSE:0.98871315
Iter:78| MAE:0.78425956| RMSE:0.98871195
Iter:79| MAE:0.78426355| RMSE:0.9887125
Iter:80| MAE:0.7842658| RMSE:0.988713
Iter:81| MAE:0.7842631| RMSE:0.98871195
Iter:82| MAE:0.7842565| RMSE:0.9887091
