d: 20
lambda: 0.001
delta_o: 1.0
gamma: 0.01
fnTrainingData: ../ML100K/generality/copy1.train
fnTestData: ../ML100K/generality/copy1.test
fnOutputData: ./testResult/FSVD_0.001_3_100K_copy_1.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
rho: 3.0
num_iterations: 100
Iter:0| MAE:2.5237| RMSE:2.7655017
Iter:1| MAE:0.9219659| RMSE:1.1766337
Iter:2| MAE:0.8620489| RMSE:1.0900352
Iter:3| MAE:0.8245332| RMSE:1.0446304
Iter:4| MAE:0.805753| RMSE:1.0220342
Iter:5| MAE:0.79652965| RMSE:1.0098689
Iter:6| MAE:0.7931049| RMSE:1.0066762
Iter:7| MAE:0.78856283| RMSE:0.99827546
Iter:8| MAE:0.78682756| RMSE:0.9947144
Iter:9| MAE:0.78457034| RMSE:0.9924829
Iter:10| MAE:0.7793818| RMSE:0.9906448
Iter:11| MAE:0.78048694| RMSE:0.98921466
Iter:12| MAE:0.7746983| RMSE:0.9850033
Iter:13| MAE:0.7752061| RMSE:0.9843874
Iter:14| MAE:0.7732458| RMSE:0.98263
Iter:15| MAE:0.77272135| RMSE:0.9832112
Iter:16| MAE:0.7721735| RMSE:0.9819675
Iter:17| MAE:0.7706667| RMSE:0.98078704
Iter:18| MAE:0.76874393| RMSE:0.979648
Iter:19| MAE:0.7699797| RMSE:0.9798985
Iter:20| MAE:0.7687376| RMSE:0.9784936
Iter:21| MAE:0.7694364| RMSE:0.9791556
Iter:22| MAE:0.76790994| RMSE:0.97808635
Iter:23| MAE:0.76705736| RMSE:0.9766758
Iter:24| MAE:0.76691926| RMSE:0.9765547
Iter:25| MAE:0.76601785| RMSE:0.97579813
Iter:26| MAE:0.76668596| RMSE:0.976374
Iter:27| MAE:0.7661822| RMSE:0.97535634
Iter:28| MAE:0.7659263| RMSE:0.97455305
Iter:29| MAE:0.76570296| RMSE:0.9747585
Iter:30| MAE:0.7652765| RMSE:0.97443205
Iter:31| MAE:0.76512015| RMSE:0.97357845
Iter:32| MAE:0.7645481| RMSE:0.97327894
Iter:33| MAE:0.76426154| RMSE:0.9732607
Iter:34| MAE:0.76424086| RMSE:0.973158
Iter:35| MAE:0.7638857| RMSE:0.9729861
Iter:36| MAE:0.76440716| RMSE:0.9731595
Iter:37| MAE:0.7644216| RMSE:0.973095
Iter:38| MAE:0.76431155| RMSE:0.9727961
Iter:39| MAE:0.7642316| RMSE:0.9724991
Iter:40| MAE:0.76390946| RMSE:0.97216433
Iter:41| MAE:0.76409364| RMSE:0.97226655
Iter:42| MAE:0.7643377| RMSE:0.97228587
Iter:43| MAE:0.76400465| RMSE:0.9721226
Iter:44| MAE:0.7640336| RMSE:0.9722351
Iter:45| MAE:0.76393294| RMSE:0.97213095
Iter:46| MAE:0.7640829| RMSE:0.97197574
Iter:47| MAE:0.7638416| RMSE:0.97193384
Iter:48| MAE:0.7639406| RMSE:0.9720362
Iter:49| MAE:0.76393616| RMSE:0.9719948
Iter:50| MAE:0.76393807| RMSE:0.9718924
Iter:51| MAE:0.7640045| RMSE:0.97191715
Iter:52| MAE:0.76400477| RMSE:0.97190994
Iter:53| MAE:0.7639724| RMSE:0.9718524
Iter:54| MAE:0.7638683| RMSE:0.97196394
Iter:55| MAE:0.7638931| RMSE:0.97191256
Iter:56| MAE:0.763873| RMSE:0.9718044
Iter:57| MAE:0.7639442| RMSE:0.97177726
Iter:58| MAE:0.76387656| RMSE:0.9718794
Iter:59| MAE:0.7638661| RMSE:0.9719339
Iter:60| MAE:0.763875| RMSE:0.97188675
Iter:61| MAE:0.7638646| RMSE:0.9718904
Iter:62| MAE:0.76390934| RMSE:0.9718945
Iter:63| MAE:0.7639243| RMSE:0.9719295
Iter:64| MAE:0.76394624| RMSE:0.97187155
Iter:65| MAE:0.7639408| RMSE:0.97187865
Iter:66| MAE:0.7639455| RMSE:0.9719249
Iter:67| MAE:0.76396316| RMSE:0.9719641
Iter:68| MAE:0.7639839| RMSE:0.97195166
Iter:69| MAE:0.7639479| RMSE:0.97197044
Iter:70| MAE:0.7639271| RMSE:0.97192365
Iter:71| MAE:0.7639233| RMSE:0.97189975
Iter:72| MAE:0.7639343| RMSE:0.9718786
Iter:73| MAE:0.76391923| RMSE:0.9718548
Iter:74| MAE:0.7639231| RMSE:0.9718541
Iter:75| MAE:0.7639198| RMSE:0.9718491
Iter:76| MAE:0.76391935| RMSE:0.9718675
Iter:77| MAE:0.76391345| RMSE:0.9718396
Iter:78| MAE:0.76390874| RMSE:0.9718314
Iter:79| MAE:0.7639202| RMSE:0.97182375
Iter:80| MAE:0.7639332| RMSE:0.9718114
Iter:81| MAE:0.7639336| RMSE:0.9718134
Iter:82| MAE:0.763938| RMSE:0.97180545
Iter:83| MAE:0.7639458| RMSE:0.9717917
Iter:84| MAE:0.76395327| RMSE:0.9717861
Iter:85| MAE:0.76395| RMSE:0.9717824
Iter:86| MAE:0.76394844| RMSE:0.97177
Iter:87| MAE:0.7639526| RMSE:0.97175384
Iter:88| MAE:0.7639661| RMSE:0.97173274
Iter:89| MAE:0.76397467| RMSE:0.97171265
Iter:90| MAE:0.7639858| RMSE:0.9716988
Iter:91| MAE:0.7639893| RMSE:0.9716857
Iter:92| MAE:0.7639986| RMSE:0.97167087
Iter:93| MAE:0.76400393| RMSE:0.97165835
Iter:94| MAE:0.7640134| RMSE:0.97164553
Iter:95| MAE:0.76401937| RMSE:0.9716294
Iter:96| MAE:0.76402795| RMSE:0.9716128
Iter:97| MAE:0.76403373| RMSE:0.9715996
Iter:98| MAE:0.7640384| RMSE:0.97158366
Iter:99| MAE:0.7640497| RMSE:0.97156626
MAE:0.76405746| RMSE:0.97155195
