d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML1M/generality/copy3.train
fnTestData: ../ML1M/generality/copy3.test
fnOutputData: ./testResult/FPMF_0.001_1_1M_copy_3.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
rho: 1.0
num_iterations: 100
Iter:0| MAE:2.5823426| RMSE:2.8127823
Iter:1| MAE:1.5516659| RMSE:1.9761875
Iter:2| MAE:1.0817552| RMSE:1.4645252
Iter:3| MAE:0.8779221| RMSE:1.1741409
Iter:4| MAE:0.79669166| RMSE:1.0379986
Iter:5| MAE:0.7708188| RMSE:0.9912997
Iter:6| MAE:0.7550087| RMSE:0.9644066
Iter:7| MAE:0.74776274| RMSE:0.9528241
Iter:8| MAE:0.7399039| RMSE:0.9418363
Iter:9| MAE:0.7359077| RMSE:0.93603086
Iter:10| MAE:0.7329385| RMSE:0.9321606
Iter:11| MAE:0.7293183| RMSE:0.92849594
Iter:12| MAE:0.7274159| RMSE:0.92637604
Iter:13| MAE:0.7253306| RMSE:0.92380726
Iter:14| MAE:0.723233| RMSE:0.9215716
Iter:15| MAE:0.72247607| RMSE:0.9202115
Iter:16| MAE:0.7212849| RMSE:0.91879374
Iter:17| MAE:0.71985686| RMSE:0.9172033
Iter:18| MAE:0.71910936| RMSE:0.9159326
Iter:19| MAE:0.71790785| RMSE:0.91441995
Iter:20| MAE:0.7172095| RMSE:0.9135167
Iter:21| MAE:0.71588254| RMSE:0.91187996
Iter:22| MAE:0.7153423| RMSE:0.91100353
Iter:23| MAE:0.7150485| RMSE:0.91045743
Iter:24| MAE:0.7144891| RMSE:0.90976226
Iter:25| MAE:0.71394366| RMSE:0.908998
Iter:26| MAE:0.7135603| RMSE:0.90851897
Iter:27| MAE:0.71310145| RMSE:0.90781575
Iter:28| MAE:0.71276355| RMSE:0.9074517
Iter:29| MAE:0.7124839| RMSE:0.9069868
Iter:30| MAE:0.7123165| RMSE:0.90655893
Iter:31| MAE:0.7118098| RMSE:0.90600514
Iter:32| MAE:0.7116083| RMSE:0.9055055
Iter:33| MAE:0.71126175| RMSE:0.9051471
Iter:34| MAE:0.7110543| RMSE:0.90475976
Iter:35| MAE:0.7108023| RMSE:0.9045284
Iter:36| MAE:0.7106177| RMSE:0.90424645
Iter:37| MAE:0.7105554| RMSE:0.9040271
Iter:38| MAE:0.71035737| RMSE:0.903752
Iter:39| MAE:0.7102996| RMSE:0.90360373
Iter:40| MAE:0.71026415| RMSE:0.903541
Iter:41| MAE:0.7101532| RMSE:0.90340465
Iter:42| MAE:0.7101118| RMSE:0.90328205
Iter:43| MAE:0.7100239| RMSE:0.9031694
Iter:44| MAE:0.7099543| RMSE:0.9030542
Iter:45| MAE:0.7098757| RMSE:0.9029254
Iter:46| MAE:0.70981085| RMSE:0.90284866
Iter:47| MAE:0.7097584| RMSE:0.90277225
Iter:48| MAE:0.70969766| RMSE:0.90269643
Iter:49| MAE:0.7096516| RMSE:0.9026119
Iter:50| MAE:0.7096191| RMSE:0.9025865
Iter:51| MAE:0.7096151| RMSE:0.90253556
Iter:52| MAE:0.70957434| RMSE:0.90247905
Iter:53| MAE:0.7095678| RMSE:0.9024268
Iter:54| MAE:0.70954335| RMSE:0.90239245
Iter:55| MAE:0.70951694| RMSE:0.9023711
Iter:56| MAE:0.70949024| RMSE:0.90232974
Iter:57| MAE:0.70946723| RMSE:0.9022969
Iter:58| MAE:0.70943165| RMSE:0.9022692
Iter:59| MAE:0.7094319| RMSE:0.90225506
Iter:60| MAE:0.7094242| RMSE:0.90224
Iter:61| MAE:0.7094115| RMSE:0.90221757
Iter:62| MAE:0.70939845| RMSE:0.9022018
Iter:63| MAE:0.70940274| RMSE:0.90219206
Iter:64| MAE:0.70939803| RMSE:0.9021834
Iter:65| MAE:0.7093898| RMSE:0.9021746
Iter:66| MAE:0.7093881| RMSE:0.90216
Iter:67| MAE:0.7093735| RMSE:0.9021519
Iter:68| MAE:0.7093693| RMSE:0.9021345
Iter:69| MAE:0.709359| RMSE:0.9021286
Iter:70| MAE:0.7093526| RMSE:0.90212405
Iter:71| MAE:0.7093456| RMSE:0.90211356
Iter:72| MAE:0.7093423| RMSE:0.9021104
Iter:73| MAE:0.70934284| RMSE:0.9021041
Iter:74| MAE:0.7093399| RMSE:0.90209883
Iter:75| MAE:0.7093393| RMSE:0.9020947
Iter:76| MAE:0.7093352| RMSE:0.90209055
Iter:77| MAE:0.70933414| RMSE:0.9020901
Iter:78| MAE:0.70932823| RMSE:0.90208995
Iter:79| MAE:0.70932597| RMSE:0.9020861
Iter:80| MAE:0.7093283| RMSE:0.90208036
Iter:81| MAE:0.7093249| RMSE:0.9020754
Iter:82| MAE:0.7093217| RMSE:0.9020717
Iter:83| MAE:0.7093208| RMSE:0.90207076
Iter:84| MAE:0.7093215| RMSE:0.9020678
Iter:85| MAE:0.70931923| RMSE:0.90206623
Iter:86| MAE:0.709318| RMSE:0.90206623
Iter:87| MAE:0.7093167| RMSE:0.9020636
Iter:88| MAE:0.70931524| RMSE:0.9020632
Iter:89| MAE:0.70931417| RMSE:0.9020611
Iter:90| MAE:0.70931387| RMSE:0.90206146
Iter:91| MAE:0.7093131| RMSE:0.9020603
Iter:92| MAE:0.70931274| RMSE:0.90205956
Iter:93| MAE:0.70931333| RMSE:0.9020582
Iter:94| MAE:0.70931363| RMSE:0.90205634
Iter:95| MAE:0.7093131| RMSE:0.90205705
Iter:96| MAE:0.70931166| RMSE:0.90205574
Iter:97| MAE:0.70931196| RMSE:0.9020538
Iter:98| MAE:0.70931107| RMSE:0.9020533
Iter:99| MAE:0.7093106| RMSE:0.90205276
MAE:0.7093097| RMSE:0.9020526
