d: 20
lambda: 0.001
delta_o: 1.0
gamma: 0.01
fnTrainingData: ../ML1M/generality/copy3.train
fnTestData: ../ML1M/generality/copy3.test
fnOutputData: ./testResult/FSVD_0.001_3_1M_copy_3.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
rho: 3.0
num_iterations: 100
Iter:0| MAE:2.5823426| RMSE:2.8127823
Iter:1| MAE:0.9433004| RMSE:1.2117902
Iter:2| MAE:0.8804104| RMSE:1.135177
Iter:3| MAE:0.80844194| RMSE:1.0301768
Iter:4| MAE:0.80308914| RMSE:1.0375694
Iter:5| MAE:0.7676383| RMSE:0.97331446
Iter:6| MAE:0.7541442| RMSE:0.95912933
Iter:7| MAE:0.7502257| RMSE:0.95472944
Iter:8| MAE:0.7452127| RMSE:0.9531531
Iter:9| MAE:0.74234396| RMSE:0.9482035
Iter:10| MAE:0.73678654| RMSE:0.9393083
Iter:11| MAE:0.73546743| RMSE:0.9378822
Iter:12| MAE:0.7341655| RMSE:0.93480396
Iter:13| MAE:0.7317219| RMSE:0.93491876
Iter:14| MAE:0.7305124| RMSE:0.93519664
Iter:15| MAE:0.729476| RMSE:0.93343616
Iter:16| MAE:0.72871596| RMSE:0.931198
Iter:17| MAE:0.72692716| RMSE:0.9273164
Iter:18| MAE:0.7262034| RMSE:0.92666525
Iter:19| MAE:0.7248913| RMSE:0.92605066
Iter:20| MAE:0.72384| RMSE:0.9225691
Iter:21| MAE:0.72310644| RMSE:0.92326814
Iter:22| MAE:0.7227137| RMSE:0.9222342
Iter:23| MAE:0.72271305| RMSE:0.92284244
Iter:24| MAE:0.7219771| RMSE:0.9217358
Iter:25| MAE:0.72160685| RMSE:0.9220622
Iter:26| MAE:0.7209757| RMSE:0.9204636
Iter:27| MAE:0.7210897| RMSE:0.92054087
Iter:28| MAE:0.7205479| RMSE:0.91979426
Iter:29| MAE:0.7204714| RMSE:0.9191401
Iter:30| MAE:0.7205107| RMSE:0.9192159
Iter:31| MAE:0.7199963| RMSE:0.9185678
Iter:32| MAE:0.7199724| RMSE:0.91859996
Iter:33| MAE:0.7196943| RMSE:0.918034
Iter:34| MAE:0.7196907| RMSE:0.91782826
Iter:35| MAE:0.7194768| RMSE:0.9173007
Iter:36| MAE:0.71932364| RMSE:0.9168924
Iter:37| MAE:0.7188833| RMSE:0.9169525
Iter:38| MAE:0.7191805| RMSE:0.9171941
Iter:39| MAE:0.71912634| RMSE:0.9165593
Iter:40| MAE:0.71893466| RMSE:0.91659063
Iter:41| MAE:0.7188441| RMSE:0.9166063
Iter:42| MAE:0.71893746| RMSE:0.9167113
Iter:43| MAE:0.71867204| RMSE:0.9162303
Iter:44| MAE:0.7186705| RMSE:0.91604066
Iter:45| MAE:0.7186687| RMSE:0.9159719
Iter:46| MAE:0.7186358| RMSE:0.91607714
Iter:47| MAE:0.71860564| RMSE:0.91582274
Iter:48| MAE:0.7185549| RMSE:0.9158608
Iter:49| MAE:0.7184471| RMSE:0.91555923
Iter:50| MAE:0.7185294| RMSE:0.9155068
Iter:51| MAE:0.7185158| RMSE:0.91545945
Iter:52| MAE:0.7184177| RMSE:0.915428
Iter:53| MAE:0.7183085| RMSE:0.9153007
Iter:54| MAE:0.7183763| RMSE:0.9155613
Iter:55| MAE:0.7183353| RMSE:0.91541654
Iter:56| MAE:0.71833503| RMSE:0.91524434
Iter:57| MAE:0.71830297| RMSE:0.9152343
Iter:58| MAE:0.718361| RMSE:0.91528046
Iter:59| MAE:0.71840554| RMSE:0.9153046
Iter:60| MAE:0.71828634| RMSE:0.9151873
Iter:61| MAE:0.7182691| RMSE:0.91514117
Iter:62| MAE:0.7182284| RMSE:0.91516393
Iter:63| MAE:0.71824056| RMSE:0.91516274
Iter:64| MAE:0.71827894| RMSE:0.915071
Iter:65| MAE:0.7182707| RMSE:0.91511995
Iter:66| MAE:0.71826583| RMSE:0.9150982
Iter:67| MAE:0.7182614| RMSE:0.9150916
Iter:68| MAE:0.7182203| RMSE:0.91495997
Iter:69| MAE:0.71818584| RMSE:0.91493
Iter:70| MAE:0.7182204| RMSE:0.9150165
Iter:71| MAE:0.71818244| RMSE:0.9150113
Iter:72| MAE:0.71821254| RMSE:0.91497636
Iter:73| MAE:0.7182144| RMSE:0.9149137
Iter:74| MAE:0.7182505| RMSE:0.9149436
Iter:75| MAE:0.7182012| RMSE:0.9149762
Iter:76| MAE:0.7182121| RMSE:0.91497064
Iter:77| MAE:0.71820253| RMSE:0.9149707
Iter:78| MAE:0.7182272| RMSE:0.9149586
Iter:79| MAE:0.7182164| RMSE:0.9149283
Iter:80| MAE:0.7181968| RMSE:0.91493726
Iter:81| MAE:0.71820176| RMSE:0.9149111
Iter:82| MAE:0.718196| RMSE:0.91492176
Iter:83| MAE:0.7182119| RMSE:0.9148881
Iter:84| MAE:0.718191| RMSE:0.9149172
Iter:85| MAE:0.7181999| RMSE:0.9148302
Iter:86| MAE:0.7181894| RMSE:0.9147874
Iter:87| MAE:0.7181894| RMSE:0.9147945
Iter:88| MAE:0.7181964| RMSE:0.9147967
Iter:89| MAE:0.7181941| RMSE:0.9147796
Iter:90| MAE:0.7181915| RMSE:0.91476816
Iter:91| MAE:0.7181967| RMSE:0.9147398
Iter:92| MAE:0.7181943| RMSE:0.91469884
Iter:93| MAE:0.7181912| RMSE:0.91469204
Iter:94| MAE:0.71819764| RMSE:0.9146364
Iter:95| MAE:0.7182042| RMSE:0.91461
Iter:96| MAE:0.71821564| RMSE:0.9145695
Iter:97| MAE:0.71821916| RMSE:0.9145243
Iter:98| MAE:0.7182261| RMSE:0.91448176
Iter:99| MAE:0.71823376| RMSE:0.9144332
MAE:0.71824133| RMSE:0.91438484
