d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML100K/generality/copy2.train
fnTestData: ../ML100K/generality/copy2.test
fnOutputData: ./testResult/FPMF_0.001_3_100K_copy_2.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
rho: 3.0
num_iterations: 100
Iter:0| MAE:2.5366| RMSE:2.7709925
Iter:1| MAE:1.596499| RMSE:2.0095987
Iter:2| MAE:1.0768404| RMSE:1.4329386
Iter:3| MAE:0.8956573| RMSE:1.1830428
Iter:4| MAE:0.8218458| RMSE:1.0600938
Iter:5| MAE:0.80319345| RMSE:1.0258448
Iter:6| MAE:0.79016507| RMSE:1.004399
Iter:7| MAE:0.7837523| RMSE:0.99411744
Iter:8| MAE:0.78357595| RMSE:0.99359375
Iter:9| MAE:0.78367126| RMSE:0.993037
Iter:10| MAE:0.7774031| RMSE:0.9836975
Iter:11| MAE:0.77852446| RMSE:0.98464423
Iter:12| MAE:0.7798628| RMSE:0.986097
Iter:13| MAE:0.78003466| RMSE:0.98585796
Iter:14| MAE:0.7805919| RMSE:0.9856759
Iter:15| MAE:0.78116274| RMSE:0.9867275
Iter:16| MAE:0.77672964| RMSE:0.98301315
Iter:17| MAE:0.77915746| RMSE:0.98415416
Iter:18| MAE:0.7797115| RMSE:0.9846258
Iter:19| MAE:0.77912855| RMSE:0.9839907
Iter:20| MAE:0.7800105| RMSE:0.98473513
Iter:21| MAE:0.77933514| RMSE:0.98394984
Iter:22| MAE:0.77923596| RMSE:0.9838549
Iter:23| MAE:0.7783445| RMSE:0.98347247
Iter:24| MAE:0.77837455| RMSE:0.9835013
Iter:25| MAE:0.7785727| RMSE:0.9833072
Iter:26| MAE:0.77812624| RMSE:0.9827938
Iter:27| MAE:0.77859014| RMSE:0.9831377
Iter:28| MAE:0.7803351| RMSE:0.9847078
Iter:29| MAE:0.77956694| RMSE:0.98402834
Iter:30| MAE:0.7794925| RMSE:0.9839795
Iter:31| MAE:0.77883464| RMSE:0.9833109
Iter:32| MAE:0.77869797| RMSE:0.9830912
Iter:33| MAE:0.7784671| RMSE:0.9830111
Iter:34| MAE:0.7786284| RMSE:0.98306745
Iter:35| MAE:0.7787418| RMSE:0.9832306
Iter:36| MAE:0.77929604| RMSE:0.98357224
Iter:37| MAE:0.7792903| RMSE:0.9836279
Iter:38| MAE:0.778945| RMSE:0.98322666
Iter:39| MAE:0.77827704| RMSE:0.98271877
Iter:40| MAE:0.77856934| RMSE:0.982811
Iter:41| MAE:0.77855843| RMSE:0.98275906
Iter:42| MAE:0.7785813| RMSE:0.9827509
Iter:43| MAE:0.7787724| RMSE:0.9828873
Iter:44| MAE:0.7786923| RMSE:0.98286
Iter:45| MAE:0.7788779| RMSE:0.9830308
Iter:46| MAE:0.77883106| RMSE:0.9829744
Iter:47| MAE:0.7787632| RMSE:0.982949
Iter:48| MAE:0.77890474| RMSE:0.9830168
Iter:49| MAE:0.7787245| RMSE:0.9828722
Iter:50| MAE:0.77876663| RMSE:0.98287874
Iter:51| MAE:0.7787252| RMSE:0.98279077
Iter:52| MAE:0.7787171| RMSE:0.9827518
Iter:53| MAE:0.77876633| RMSE:0.98278564
Iter:54| MAE:0.77881277| RMSE:0.98281866
Iter:55| MAE:0.77877057| RMSE:0.98278546
Iter:56| MAE:0.7787893| RMSE:0.9828088
Iter:57| MAE:0.77878964| RMSE:0.9828053
Iter:58| MAE:0.7788137| RMSE:0.98282707
Iter:59| MAE:0.77881664| RMSE:0.982825
Iter:60| MAE:0.77881736| RMSE:0.9828276
Iter:61| MAE:0.77877855| RMSE:0.9827946
Iter:62| MAE:0.7787556| RMSE:0.98276126
