d: 20
lambda: 0.001
delta_o: 1.0
gamma: 0.01
fnTrainingData: ../ML1M/generality/copy4.train
fnTestData: ../ML1M/generality/copy4.test
fnOutputData: ./testResult/FSVD_0.001_3_1M_copy_4.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
rho: 3.0
num_iterations: 100
Iter:0| MAE:2.5821278| RMSE:2.813787
Iter:1| MAE:0.939576| RMSE:1.2025788
Iter:2| MAE:0.8672009| RMSE:1.1097436
Iter:3| MAE:0.817175| RMSE:1.0420213
Iter:4| MAE:0.7895449| RMSE:1.0075665
Iter:5| MAE:0.7706578| RMSE:0.98158884
Iter:6| MAE:0.7594641| RMSE:0.9646238
Iter:7| MAE:0.75276816| RMSE:0.960041
Iter:8| MAE:0.750637| RMSE:0.9556516
Iter:9| MAE:0.7446833| RMSE:0.9515767
Iter:10| MAE:0.7399527| RMSE:0.944616
Iter:11| MAE:0.7378869| RMSE:0.9399454
Iter:12| MAE:0.7350896| RMSE:0.9379495
Iter:13| MAE:0.7335965| RMSE:0.9383329
Iter:14| MAE:0.73342574| RMSE:0.9393141
Iter:15| MAE:0.73134136| RMSE:0.9335102
Iter:16| MAE:0.73072535| RMSE:0.93361807
Iter:17| MAE:0.72833157| RMSE:0.9312677
Iter:18| MAE:0.72794145| RMSE:0.9306984
Iter:19| MAE:0.72695225| RMSE:0.92985994
Iter:20| MAE:0.7262472| RMSE:0.92842084
Iter:21| MAE:0.72481745| RMSE:0.9257825
Iter:22| MAE:0.72497773| RMSE:0.92622274
Iter:23| MAE:0.72419345| RMSE:0.92415154
Iter:24| MAE:0.7240545| RMSE:0.92128056
Iter:25| MAE:0.7235973| RMSE:0.9242978
Iter:26| MAE:0.72280073| RMSE:0.9226722
Iter:27| MAE:0.72262514| RMSE:0.9218156
Iter:28| MAE:0.7225879| RMSE:0.9223943
Iter:29| MAE:0.7221272| RMSE:0.9213999
Iter:30| MAE:0.7215717| RMSE:0.9207386
Iter:31| MAE:0.72183114| RMSE:0.92090976
Iter:32| MAE:0.72150147| RMSE:0.9213614
Iter:33| MAE:0.7211986| RMSE:0.920407
Iter:34| MAE:0.7212671| RMSE:0.92059046
Iter:35| MAE:0.7210355| RMSE:0.9200255
Iter:36| MAE:0.72070867| RMSE:0.9195681
Iter:37| MAE:0.7208413| RMSE:0.91969013
Iter:38| MAE:0.7205676| RMSE:0.9192755
Iter:39| MAE:0.72061056| RMSE:0.91906524
Iter:40| MAE:0.7203684| RMSE:0.919026
Iter:41| MAE:0.7202564| RMSE:0.9187716
Iter:42| MAE:0.7201883| RMSE:0.91849184
Iter:43| MAE:0.72041565| RMSE:0.9184443
Iter:44| MAE:0.7201619| RMSE:0.91834545
Iter:45| MAE:0.720254| RMSE:0.9182321
Iter:46| MAE:0.7201278| RMSE:0.9182347
Iter:47| MAE:0.72009623| RMSE:0.91820645
Iter:48| MAE:0.72011334| RMSE:0.91813296
Iter:49| MAE:0.72001684| RMSE:0.91789925
Iter:50| MAE:0.7200439| RMSE:0.9181011
Iter:51| MAE:0.7200336| RMSE:0.9177012
Iter:52| MAE:0.7199894| RMSE:0.9178686
Iter:53| MAE:0.719935| RMSE:0.91787845
Iter:54| MAE:0.7199225| RMSE:0.91781443
Iter:55| MAE:0.71992046| RMSE:0.917868
Iter:56| MAE:0.71993333| RMSE:0.9178617
Iter:57| MAE:0.7199581| RMSE:0.9177914
Iter:58| MAE:0.7199204| RMSE:0.9176555
Iter:59| MAE:0.71988493| RMSE:0.9176013
Iter:60| MAE:0.71988934| RMSE:0.91758394
Iter:61| MAE:0.7199514| RMSE:0.9175179
Iter:62| MAE:0.7198473| RMSE:0.9175373
Iter:63| MAE:0.71982986| RMSE:0.9174217
Iter:64| MAE:0.71981436| RMSE:0.91741586
Iter:65| MAE:0.71981126| RMSE:0.9174329
Iter:66| MAE:0.7198019| RMSE:0.9173817
Iter:67| MAE:0.7198327| RMSE:0.91740304
Iter:68| MAE:0.7198198| RMSE:0.9173605
Iter:69| MAE:0.7198004| RMSE:0.91727656
Iter:70| MAE:0.71979886| RMSE:0.9173424
Iter:71| MAE:0.71980035| RMSE:0.9172708
Iter:72| MAE:0.7197791| RMSE:0.91732
Iter:73| MAE:0.7197529| RMSE:0.9173338
Iter:74| MAE:0.71974665| RMSE:0.91731
Iter:75| MAE:0.7197491| RMSE:0.9172663
Iter:76| MAE:0.71974164| RMSE:0.9173063
