d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML1M/generality/copy5.train
fnTestData: ../ML1M/generality/copy5.test
fnOutputData: ./testResult/FPMF_0.001_2_1M_copy_5.txt
MinRating: 1.0
MaxRating: 5.0
n: 6040
m: 3952
rho: 2.0
num_iterations: 100
Iter:0| MAE:2.581193| RMSE:2.8127556
Iter:1| MAE:1.5347424| RMSE:1.9637555
Iter:2| MAE:1.053871| RMSE:1.4248862
Iter:3| MAE:0.8807971| RMSE:1.1745106
Iter:4| MAE:0.80445045| RMSE:1.0482594
Iter:5| MAE:0.77812105| RMSE:0.9994589
Iter:6| MAE:0.76704496| RMSE:0.9788231
Iter:7| MAE:0.7582849| RMSE:0.96337575
Iter:8| MAE:0.7520418| RMSE:0.9549974
Iter:9| MAE:0.74961174| RMSE:0.9517105
Iter:10| MAE:0.7457039| RMSE:0.9473302
Iter:11| MAE:0.74393886| RMSE:0.9451681
Iter:12| MAE:0.7416114| RMSE:0.942583
Iter:13| MAE:0.7387665| RMSE:0.9395146
Iter:14| MAE:0.7378207| RMSE:0.93826586
Iter:15| MAE:0.7363617| RMSE:0.93696886
Iter:16| MAE:0.734894| RMSE:0.93474346
Iter:17| MAE:0.73353344| RMSE:0.93332875
Iter:18| MAE:0.7327031| RMSE:0.93236864
Iter:19| MAE:0.7317777| RMSE:0.93097043
Iter:20| MAE:0.73108506| RMSE:0.9300739
Iter:21| MAE:0.7297675| RMSE:0.92865413
Iter:22| MAE:0.729349| RMSE:0.92800874
Iter:23| MAE:0.7289417| RMSE:0.9272473
Iter:24| MAE:0.72816354| RMSE:0.9264135
Iter:25| MAE:0.72776085| RMSE:0.9258122
Iter:26| MAE:0.7274333| RMSE:0.92531884
Iter:27| MAE:0.72710097| RMSE:0.9250068
Iter:28| MAE:0.7267553| RMSE:0.92437404
Iter:29| MAE:0.7262625| RMSE:0.9238692
Iter:30| MAE:0.72600454| RMSE:0.9233226
Iter:31| MAE:0.7257581| RMSE:0.92292356
Iter:32| MAE:0.7254891| RMSE:0.92256963
Iter:33| MAE:0.7251973| RMSE:0.92217714
Iter:34| MAE:0.7250118| RMSE:0.9219118
Iter:35| MAE:0.72479016| RMSE:0.92166406
Iter:36| MAE:0.72463804| RMSE:0.92143273
Iter:37| MAE:0.7245355| RMSE:0.92124367
Iter:38| MAE:0.72431445| RMSE:0.92096275
Iter:39| MAE:0.7242341| RMSE:0.92080706
Iter:40| MAE:0.72426695| RMSE:0.92065084
Iter:41| MAE:0.72414285| RMSE:0.92045635
Iter:42| MAE:0.72410506| RMSE:0.9203681
Iter:43| MAE:0.7239866| RMSE:0.9202773
Iter:44| MAE:0.7239525| RMSE:0.92017895
Iter:45| MAE:0.72386473| RMSE:0.92010194
Iter:46| MAE:0.72381604| RMSE:0.92000556
Iter:47| MAE:0.7237652| RMSE:0.9198788
Iter:48| MAE:0.7236859| RMSE:0.91975695
Iter:49| MAE:0.72365475| RMSE:0.9197017
Iter:50| MAE:0.72360367| RMSE:0.91963005
Iter:51| MAE:0.72355485| RMSE:0.91954404
Iter:52| MAE:0.72353643| RMSE:0.9194974
Iter:53| MAE:0.7235211| RMSE:0.9194559
Iter:54| MAE:0.72348934| RMSE:0.91942596
Iter:55| MAE:0.7234786| RMSE:0.9193967
Iter:56| MAE:0.72347987| RMSE:0.9193743
Iter:57| MAE:0.7234533| RMSE:0.91935736
Iter:58| MAE:0.7234313| RMSE:0.91933805
Iter:59| MAE:0.72342044| RMSE:0.9193203
Iter:60| MAE:0.72339666| RMSE:0.91928643
Iter:61| MAE:0.72338533| RMSE:0.91926414
Iter:62| MAE:0.7233754| RMSE:0.9192448
Iter:63| MAE:0.72335994| RMSE:0.9192258
Iter:64| MAE:0.72335327| RMSE:0.91921
Iter:65| MAE:0.72334963| RMSE:0.9191987
Iter:66| MAE:0.7233451| RMSE:0.91918075
Iter:67| MAE:0.72333866| RMSE:0.91916186
Iter:68| MAE:0.7233263| RMSE:0.91915554
Iter:69| MAE:0.72332156| RMSE:0.9191462
Iter:70| MAE:0.7233223| RMSE:0.9191366
Iter:71| MAE:0.72331184| RMSE:0.9191236
Iter:72| MAE:0.72330976| RMSE:0.9191197
Iter:73| MAE:0.7233072| RMSE:0.9191151
Iter:74| MAE:0.72330594| RMSE:0.9191129
Iter:75| MAE:0.7233022| RMSE:0.91910684
Iter:76| MAE:0.72330004| RMSE:0.9191034
Iter:77| MAE:0.72329676| RMSE:0.9190989
Iter:78| MAE:0.7232947| RMSE:0.9190918
Iter:79| MAE:0.72329384| RMSE:0.91908884
Iter:80| MAE:0.723293| RMSE:0.9190848
Iter:81| MAE:0.72329473| RMSE:0.9190831
Iter:82| MAE:0.72329366| RMSE:0.9190779
Iter:83| MAE:0.72329074| RMSE:0.91907644
Iter:84| MAE:0.72329086| RMSE:0.9190751
Iter:85| MAE:0.7232895| RMSE:0.9190725
Iter:86| MAE:0.7232887| RMSE:0.9190709
Iter:87| MAE:0.72328913| RMSE:0.9190688
Iter:88| MAE:0.7232864| RMSE:0.9190678
Iter:89| MAE:0.72328794| RMSE:0.919065
Iter:90| MAE:0.7232862| RMSE:0.9190642
Iter:91| MAE:0.7232871| RMSE:0.9190635
Iter:92| MAE:0.72328883| RMSE:0.919063
Iter:93| MAE:0.7232881| RMSE:0.9190622
Iter:94| MAE:0.7232871| RMSE:0.91906047
Iter:95| MAE:0.7232861| RMSE:0.9190594
Iter:96| MAE:0.72328407| RMSE:0.919059
Iter:97| MAE:0.7232816| RMSE:0.9190573
Iter:98| MAE:0.7232816| RMSE:0.9190552
Iter:99| MAE:0.7232827| RMSE:0.91905415
MAE:0.7232808| RMSE:0.9190521
