d: 20
lambda: 0.001
delta_o: 1.0
gamma: 0.01
fnTrainingData: ../ML100K/generality/copy3.train
fnTestData: ../ML100K/generality/copy3.test
fnOutputData: ./testResult/FSVD_0.001_2_100K_copy_3.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
rho: 2.0
num_iterations: 100
Iter:0| MAE:2.53265| RMSE:2.7731118
Iter:1| MAE:0.9109866| RMSE:1.1469148
Iter:2| MAE:0.8674237| RMSE:1.1104015
Iter:3| MAE:0.83537793| RMSE:1.0714217
Iter:4| MAE:0.8050572| RMSE:1.0215058
Iter:5| MAE:0.7947376| RMSE:1.0085119
Iter:6| MAE:0.78318346| RMSE:0.99562305
Iter:7| MAE:0.7798143| RMSE:0.9927785
Iter:8| MAE:0.78054965| RMSE:0.99053174
Iter:9| MAE:0.77235544| RMSE:0.98283464
Iter:10| MAE:0.77305007| RMSE:0.9852488
Iter:11| MAE:0.7700145| RMSE:0.98104364
Iter:12| MAE:0.7654702| RMSE:0.9758288
Iter:13| MAE:0.76495785| RMSE:0.9754808
Iter:14| MAE:0.76417786| RMSE:0.9751808
Iter:15| MAE:0.7660277| RMSE:0.9761309
Iter:16| MAE:0.76239324| RMSE:0.97140634
Iter:17| MAE:0.7589575| RMSE:0.9687364
Iter:18| MAE:0.75857013| RMSE:0.9677284
Iter:19| MAE:0.76134884| RMSE:0.96872884
Iter:20| MAE:0.7570124| RMSE:0.9661007
Iter:21| MAE:0.7584699| RMSE:0.9661209
Iter:22| MAE:0.75749695| RMSE:0.9655458
Iter:23| MAE:0.75727135| RMSE:0.96572286
Iter:24| MAE:0.756926| RMSE:0.9644883
Iter:25| MAE:0.7555671| RMSE:0.96372485
Iter:26| MAE:0.75652885| RMSE:0.9648741
Iter:27| MAE:0.75514543| RMSE:0.9623446
Iter:28| MAE:0.7558911| RMSE:0.96343684
Iter:29| MAE:0.75632507| RMSE:0.96273863
Iter:30| MAE:0.75570625| RMSE:0.9624087
Iter:31| MAE:0.75535315| RMSE:0.96251965
Iter:32| MAE:0.755529| RMSE:0.9620339
Iter:33| MAE:0.7556857| RMSE:0.9618486
Iter:34| MAE:0.75530744| RMSE:0.96183133
Iter:35| MAE:0.75458103| RMSE:0.9611139
Iter:36| MAE:0.75470656| RMSE:0.96138394
Iter:37| MAE:0.7550124| RMSE:0.9612651
Iter:38| MAE:0.75448316| RMSE:0.96120125
Iter:39| MAE:0.7546482| RMSE:0.96131873
Iter:40| MAE:0.7546885| RMSE:0.9609925
