d: 20
lambda: 0.001
delta_o: 0.0
gamma: 0.01
fnTrainingData: ../ML100K/generality/copy1.train
fnTestData: ../ML100K/generality/copy1.test
fnOutputData: ./testResult/FPMF_0.001_0_100K_copy_1.txt
MinRating: 1.0
MaxRating: 5.0
n: 943
m: 1682
rho: 0.0
num_iterations: 100
Iter:0| MAE:2.5237| RMSE:2.7655017
Iter:1| MAE:1.917509| RMSE:2.282045
Iter:2| MAE:1.2659656| RMSE:1.6571105
Iter:3| MAE:0.987108| RMSE:1.3125539
Iter:4| MAE:0.86544824| RMSE:1.1384983
Iter:5| MAE:0.8169634| RMSE:1.0605046
Iter:6| MAE:0.79110354| RMSE:1.0205083
Iter:7| MAE:0.7807293| RMSE:1.0049415
Iter:8| MAE:0.7741665| RMSE:0.99421805
Iter:9| MAE:0.77016175| RMSE:0.98730105
Iter:10| MAE:0.7685324| RMSE:0.9843915
Iter:11| MAE:0.7664929| RMSE:0.9806193
Iter:12| MAE:0.7646658| RMSE:0.978035
Iter:13| MAE:0.76323974| RMSE:0.9755284
Iter:14| MAE:0.7620775| RMSE:0.9745181
Iter:15| MAE:0.76074034| RMSE:0.9723686
Iter:16| MAE:0.7609464| RMSE:0.97280973
Iter:17| MAE:0.75958025| RMSE:0.9718857
Iter:18| MAE:0.75952077| RMSE:0.9712503
Iter:19| MAE:0.75867605| RMSE:0.9701168
Iter:20| MAE:0.75914794| RMSE:0.9696727
Iter:21| MAE:0.7585608| RMSE:0.9694143
Iter:22| MAE:0.7586995| RMSE:0.96919703
Iter:23| MAE:0.7584443| RMSE:0.96874243
Iter:24| MAE:0.75793564| RMSE:0.9683173
Iter:25| MAE:0.7579509| RMSE:0.96778
Iter:26| MAE:0.75733083| RMSE:0.96727395
Iter:27| MAE:0.757569| RMSE:0.96718657
Iter:28| MAE:0.75735223| RMSE:0.96688896
Iter:29| MAE:0.7571748| RMSE:0.9669652
Iter:30| MAE:0.75709003| RMSE:0.9667804
Iter:31| MAE:0.7570367| RMSE:0.9665389
Iter:32| MAE:0.75691164| RMSE:0.9664194
Iter:33| MAE:0.75686795| RMSE:0.96633524
Iter:34| MAE:0.7568863| RMSE:0.96625715
Iter:35| MAE:0.7568403| RMSE:0.9661381
Iter:36| MAE:0.75682515| RMSE:0.96602374
Iter:37| MAE:0.75685805| RMSE:0.9659048
Iter:38| MAE:0.7566547| RMSE:0.9657697
Iter:39| MAE:0.7564488| RMSE:0.9657073
Iter:40| MAE:0.7564434| RMSE:0.96570784
Iter:41| MAE:0.7563618| RMSE:0.9655855
Iter:42| MAE:0.7563297| RMSE:0.9655256
Iter:43| MAE:0.7562204| RMSE:0.9653792
Iter:44| MAE:0.7561528| RMSE:0.9652944
Iter:45| MAE:0.7561086| RMSE:0.9652315
Iter:46| MAE:0.7560456| RMSE:0.9651436
Iter:47| MAE:0.75606304| RMSE:0.9651249
Iter:48| MAE:0.75600964| RMSE:0.9650889
Iter:49| MAE:0.75602335| RMSE:0.9650752
Iter:50| MAE:0.75602764| RMSE:0.96504796
Iter:51| MAE:0.7560046| RMSE:0.96502036
Iter:52| MAE:0.7559966| RMSE:0.96500736
Iter:53| MAE:0.75600505| RMSE:0.96498376
Iter:54| MAE:0.7559861| RMSE:0.96497816
Iter:55| MAE:0.75599873| RMSE:0.9649793
Iter:56| MAE:0.7559858| RMSE:0.9649597
Iter:57| MAE:0.7559927| RMSE:0.9649484
Iter:58| MAE:0.75598454| RMSE:0.9649302
Iter:59| MAE:0.7559605| RMSE:0.96491766
Iter:60| MAE:0.75596684| RMSE:0.96492803
Iter:61| MAE:0.7559658| RMSE:0.96492267
Iter:62| MAE:0.75597364| RMSE:0.96492076
Iter:63| MAE:0.755952| RMSE:0.96490383
Iter:64| MAE:0.7559492| RMSE:0.9649042
Iter:65| MAE:0.7559456| RMSE:0.96489865
Iter:66| MAE:0.7559414| RMSE:0.9648966
Iter:67| MAE:0.75594616| RMSE:0.96489775
Iter:68| MAE:0.7559416| RMSE:0.96489733
Iter:69| MAE:0.75594646| RMSE:0.9648961
Iter:70| MAE:0.7559441| RMSE:0.96489483
Iter:71| MAE:0.7559396| RMSE:0.96489006
Iter:72| MAE:0.7559427| RMSE:0.9648917
Iter:73| MAE:0.7559433| RMSE:0.96488833
Iter:74| MAE:0.7559397| RMSE:0.9648868
Iter:75| MAE:0.7559358| RMSE:0.96488386
Iter:76| MAE:0.755936| RMSE:0.9648811
Iter:77| MAE:0.75593376| RMSE:0.9648798
Iter:78| MAE:0.7559327| RMSE:0.964878
Iter:79| MAE:0.7559305| RMSE:0.9648773
Iter:80| MAE:0.7559311| RMSE:0.96487665
Iter:81| MAE:0.75593007| RMSE:0.9648747
Iter:82| MAE:0.75593185| RMSE:0.96487457
Iter:83| MAE:0.7559321| RMSE:0.9648745
Iter:84| MAE:0.755931| RMSE:0.9648735
Iter:85| MAE:0.75593275| RMSE:0.9648727
Iter:86| MAE:0.7559311| RMSE:0.9648716
Iter:87| MAE:0.7559326| RMSE:0.9648737
Iter:88| MAE:0.7559321| RMSE:0.9648732
Iter:89| MAE:0.75593215| RMSE:0.96487254
Iter:90| MAE:0.7559311| RMSE:0.96487266
Iter:91| MAE:0.7559299| RMSE:0.9648723
Iter:92| MAE:0.75592977| RMSE:0.96487325
Iter:93| MAE:0.75593| RMSE:0.96487254
Iter:94| MAE:0.75592965| RMSE:0.96487194
Iter:95| MAE:0.7559291| RMSE:0.9648714
Iter:96| MAE:0.7559295| RMSE:0.9648721
Iter:97| MAE:0.75592834| RMSE:0.9648721
Iter:98| MAE:0.7559281| RMSE:0.9648718
Iter:99| MAE:0.7559278| RMSE:0.9648713
MAE:0.75592804| RMSE:0.9648715
